1.0,1.0,-0.13333333,51.53333333,United Kingdom
-5.0,1.0,-0.08784797,51.50497628,United Kingdom
1.0,1.0,-2.202663,53.474256,United Kingdom
1.0,1.0,-0.105,51.5458,United Kingdom
0.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-1.54606,53.7959,United Kingdom
-7.0,-4.0,-73.91665315,40.76446013,United States
1.0,1.0,-3.0,55.0,United Kingdom
1.0,1.0,-0.3003,51.4642,United Kingdom
1.0,1.0,-0.1204,51.4633,United Kingdom
1.0,1.0,-0.06533476,51.52122228,United Kingdom
1.0,1.0,-0.05833333,51.55,United Kingdom
1.0,1.0,-0.16560028,51.45727135,United Kingdom
1.0,1.0,-1.3976774,50.9232931,United Kingdom
3.0,3.0,29.01817658,41.10859377,Turkey
-10.0,1.0,-3.186126,55.9771,United Kingdom
1.0,1.0,-6.6512624,54.35179544,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-4.08333,53.1667,United Kingdom
1.0,1.0,0.26912114,51.7370408,United Kingdom
1.0,1.0,-0.12442198,51.50817717,United Kingdom
1.0,1.0,-0.0666667,51.6667,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-0.33180247,51.37958718,United Kingdom
2.0,1.0,-0.20870392,51.48133612,United Kingdom
-5.0,1.0,-0.1095036,51.5329015,United Kingdom
1.0,5.0,67.07254444,24.90538326,Pakistan
1.0,1.0,-0.112915,51.601632,United Kingdom
-3.0,1.0,-2.58333,51.45,United Kingdom
1.0,1.0,-0.04425167,51.47459338,United Kingdom
2.0,1.0,0.0719,51.577,United Kingdom
1.0,1.0,-0.1313,50.8429,United Kingdom
1.0,1.0,0.1834123,51.4308951,United Kingdom
1.0,1.0,-0.4315344,50.82138144,United Kingdom
1.0,1.0,-0.128432,51.500543,United Kingdom
2.0,1.0,-0.20870392,51.48133612,United Kingdom
1.0,1.0,0.116667,52.2,United Kingdom
2.0,1.0,-3.169317,55.856094,United Kingdom
1.0,1.0,0.116667,52.2,United Kingdom
1.0,1.0,-6.2503934,53.34429131,Ireland
2.0,2.0,8.77043236,50.82370281,Germany
1.0,1.0,-1.57473076,53.80949114,United Kingdom
1.0,1.0,-0.1313,50.8429,United Kingdom
1.0,1.0,-0.14345712,51.53991327,United Kingdom
1.0,1.0,-0.1275,51.5072,United Kingdom
1.0,1.0,-0.05833333,51.55,United Kingdom
1.0,2.0,-4.54207541,36.58140523,Spain
1.0,1.0,-0.21125486,51.53444411,United Kingdom
1.0,1.0,-2.32643744,53.59246666,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
3.0,3.0,23.72527382,37.94267441,Greece
1.0,1.0,-0.10710862,50.82253301,United Kingdom
-5.0,1.0,-2.2333,53.4667,United Kingdom
2.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-1.91667,52.4667,United Kingdom
-6.0,-7.0,-122.6628853,49.1346308,Canada
2.0,2.0,2.41785,39.57467,Spain
-4.0,2.0,12.57489318,55.67641885,Denmark
2.0,1.0,-0.06992328,51.46964358,United Kingdom
1.0,1.0,-0.9699874,53.6139399,United Kingdom
-5.0,2.0,4.4031953,51.2101098,Belgium
2.0,2.0,11.94735,57.71784,Sweden
-5.0,1.0,-0.1972846,51.4929982,United Kingdom
